Name;Latitude;Longitude
Ghoga Village;28.83062;77.04926999999998
ESI Hospital;28.726417;77.12643299999998
Rohini Depot-II;28.729867;77.121483
Rohini Sec-11 (Aggarwal Sabha);28.733817;77.115767
Rohini Sec 17A;28.738683;77.117333
Sec-24 Rohini Main Road;28.7271;77.0986
Prembari Pul;28.697411;77.15723
Guru Govind Singh Crossing (Faiz Road);28.653054;77.202311
West Enclave / Sansad Vihar (T);28.691467;77.10095
Fire Station Rohini Sec 8;28.706675;77.126926
Rohini Sec 35;28.757266;77.06680300000002
Rajeev Ratan Aawas Bawana;28.784571000000003;77.06324599999998
Pragati Power Station Bawana;28.794494;77.073595
Holambi Crossing;28.800643;77.084064
Nangloi JJ Colony Lokesh Cinema;28.682305;77.059387
ISBT Anand Vihar;28.6457;77.3172
E Block Jahangir Puri Terminal;28.7330833333333;77.17265
Kapil Vihar;28.699534000000003;77.134953
DTC Apartments;28.697529;77.134098
Harsh Vihar;28.694734000000004;77.134755
Lok Vihar;28.692699;77.13521300000002
Chander Lok;28.68920300000001;77.135521
Road No-44 Crossing;28.686426;77.13616800000001
Mahindra Park Road No-44;28.684076;77.136129
Maya Puri Crossing Ring Road;28.638517;77.12983299999998
Maya Enclave BSES Office;28.620483;77.110683
Anand Parvat Terminal;28.657883;77.183367
Jai Mata Market Tri Nagar Terminal;28.681367;77.155417
A-1 Keshav Puram;28.683217;77.15435
C-2 Keshav Puram;28.6868;77.153933
C-4 Keshav Puram;28.6904;77.154983
C-8 Keshav Puram;28.689217;77.15933299999998
Mangol Pur School (Outer Ring Road);28.69465;77.10618000000002
Rajapuri;28.6038;77.055083
Tiggi Pur Village;28.821909;77.188343
Sungar Pur;28.82197;77.185064
Ghumman Heera Village;28.5326;76.9194
JJ Colony Wazir Pur;28.678733;77.16636700000002
Wazirpur DTC Depot / Netaji Subhash Palace;28.69382;77.151015
Jharoda Nala Crossing;28.662386;76.953579
Baba Haridass Gitanjali Enclave;28.666525;76.954305
Fire Station Tikri Village;28.670981;76.960052
Tikri Kalan Village;28.68246;76.964704
Tikri Border;28.687166;76.964812
Mahipal Pur Crossing;28.546701;77.125039
Mahipal Pur Village;28.544978000000004;77.128173
E-2 Vasant Kunj;28.539183;77.13255
Rang Puri Pahari;28.537892;77.137612
Vasant Kunj Sec-C-8;28.536733;77.14013299999998
ISIC Hospital (Verma farm);28.53398300000001;77.142667
Kathuria Public School (Sai Darbar Mandir);28.53098300000001;77.1466
Masood Pur Village;28.52535;77.15468299999998
Vasant Kunj sec-B1;28.522483;77.1575
Vasant Kunj Sec-D/3-4;28.5168;77.161517
Kishan Garh;28.5145;77.16435
Vasant Kunj Sec-A ILBS;28.5117;77.16676700000002
Vasant Kunj Sec-A Pkt-BC;28.51035;77.17048299999998
Andheria More / Chhatarpur Metro Station;28.508617;77.177233
Andheria Bagh More;28.509433;77.17875
Qutub Minar Metro Sation;28.51415;77.186167
Ahinsa Sthal;28.520483;77.189433
Lado Sarai Crossing (Aurobindo Marg);28.523989;77.18992800000002
Qutub Minar;28.52647;77.1865
Mehrauli Terminal;28.522072778909504;77.1830966937688
Kangan Heri - II;28.545303000000004;76.98785699999998
Badu sarai Village;28.529628;76.98658
Nanak Heri School;28.52389;76.98659
Nanak Heri Village;28.520825;76.986148
Jhilmil Xing;28.6763;77.3175
Rithala Crossing (Rohini Sec 6 Crossing);28.711648;77.107233
B-5 Rohini Som Bazar;28.71363;77.10484100000002
Rithala School;28.715066666666694;77.1038666666667
Rithala Village;28.717113;77.101457
Paprawat Village;28.585756;76.980964
Dichau Kalan School;28.642699;76.986388
Neelwal Crossing;28.648933000000003;76.99041700000002
Neelwal Village 2;28.664227;76.981124
Neelwal Village;28.670052;76.97988199999998
Vaishno Mata Mandir;28.677033;76.986967
Digambar Jain Mandir;28.682567;76.99243299999998
Punjabi Bagh East;28.6711;77.1393
Raghubir Nagar F Block;28.65235;77.106567
Holy Child School;28.6506;77.1139
Raja Garden (Ring Road);28.650873;77.124388
Faiz Road;28.6495;77.1998
Kirodi Mal College;28.683783;77.207633
Ramjas College / Mourice Nagar 2;28.68675;77.20673333
CPWD Colony Vasant Vihar;28.554992;77.164466
Indian AirLine Colony/Priya Cinema;28.558583;77.158
Modern School Vasant Vihar F Block;28.55995;77.157267
Vasant Vihar F Block Poorvi Marg;28.560383;77.16135
Vasant Lok;28.560433000000003;77.164383
Pragati Vihar;28.5879;77.2293
Inderlok Metro Station;28.6715;77.167733
P.Vihar Power Houe;28.6681;77.0929
B Block Prashant Vihar;28.710615;77.132869
Raja Pur (Prashant Vihar);28.714685;77.127339
IIT Gate;28.546167;77.195583
Jia Sarai;28.5483;77.189083
IIT Hostel;28.5497;77.18555
Palam More;28.568033000000003;77.130033
Palam Airport Bypass;28.569417;77.123317
IOL;28.57515;77.11695
Rohini Sec 22 Terminal;28.718025;77.0638
Aggarsain Hospital (Rohini Sec 22);28.71915;77.064782
Satyawati College;28.69505;77.17952
CGHS Dispensary;28.644633;77.20943299999998
Chitra Gupta Road;28.641;77.2086
Jaipur House;28.6095;77.2332
Bapa Nagar;28.60635;77.23491700000002
Golf Club;28.60173300000001;77.237817
Rithala School;28.7150833333333;77.1039
B-5 Rohini Som Bazar;28.7138;77.105
Rithala Crossing;28.7116;77.1074
Mauj Pur;28.6891;77.27765
Bakkargarh Border;28.597288;76.870498
Bakkargarh Village;28.594996;76.877501
Bhai Parmanand Colony;28.7103;77.2072
Mukharji Nagar Tank;28.7105;77.2112
Mother Dairy;28.6191;77.28625
Panchkuian Road;28.6402;77.2067
Shakur Pur;28.684483;77.14528299999998
Samrat Enclave;28.68525;77.14105
Mahindra Park;28.68338300000001;77.13695
Shakur Basti;28.683417;77.133967
Rani Bagh Railway Colony;28.6839;77.12795
Rani Bagh;28.68405;77.126083
Keshav Mahavidhyalaya;28.686854;77.120626
Bhagwan Mahavir Hospital;28.687433;77.11711700000002
MTNL Saraswati Vihar / Aayuddh Bhandar;28.6881;77.1121666666667
Nanak Heri Village;28.52099;76.986079
Nanak Heri School;28.52407;76.98638100000002
Badu Sarai Village;28.52973;76.986455
Kangan Heri - II;28.545251;76.987725
C-D Block Jahangir Puri;28.73208;77.1707
Bhalaswa Village Crossing;28.73701;77.16686999999997
Bhagini Nivedita College;28.617904;76.931464
Rohini Sec 9 A Block;28.712883;77.119675
Pratibha School Rohini Sec 9;28.715479;77.122004
DC Chowk Rohini;28.719849;77.125879
Ayodhya Apartments;28.721629;77.12745799999998
Shalimar Bagh A Block;28.704718;77.169703
Shalimar Bagh AE Block;28.708248;77.166422
Shalimar Bagh BA Block;28.708611;77.161601
Shalimar Bagh BJ Block;28.712613;77.15874699999998
Shalimar Bagh BH Block;28.715233;77.156869
Shalimar Bagh Desu Colony;28.718695;77.158424
Haider Pur Village;28.722767;77.15144599999998
Keshav Mahavidhyalaya;28.687;77.120133
MTNL Saraswati Vihar;28.687833;77.114233
Indra Kalyan Vihar;28.52328300000001;77.2756
Ladpur School;28.739239;76.998354
Bawana Village;28.801917;77.039067
Bawana JJ Colony / CRPF;28.804472;77.046358
Bawana Sec 1 Crossing;28.792946;77.04904300000003
Ganga Toli Mandir Bawana;28.787199;77.058622
Gopal Nagar;28.61593;76.97306999999998
A Block Gopal Nagar;28.61726;76.9671
Saraswati Enclave;28.61793;76.96466
CRPF Jharoda Crossing;28.6203;76.95957
Surakh Pur Village;28.62683;76.94426999999997
Nehru Vihar;28.7116;77.2226
Begumpur;28.721683333333303;77.065
Lajpat Nagar;28.566667;77.24635
Delhi Jal Board Lajpat Nagar;28.57058300000001;77.24668299999998
Jal Vihar Terminal;28.578499;77.245779
Mangol Puri Y Block;28.70275;77.0881
Malik Pur Village;28.552417;76.90271700000002
Aggarsain Hospital (Rohini Sec 22);28.719063;77.064983
Rohini Sec 22 Terminal;28.717833;77.063783
Dwarka Sec 19-20 Crossing;28.576405;77.057223
DDA Booster Pump Station;28.57135;77.052876
Radha Swami Satsang Sec-23 Dwarka;28.566873;77.04923000000002
Dwarka Sec 23 / Pochan Pur Village;28.565077;77.049914
Social Works School;28.6934;77.2174
Delhi University;28.6882;77.2148
Ramjas College;28.686481;77.20728199999998
Nanak Piyau / DTC Colony;28.691167;77.192667
Kalyan Vihar Terminal;28.693735;77.199108
Singhola Village;28.841418;77.121362
B-2 Narela E Block;28.841267;77.11349399999997
B-4 Police Colony Narela;28.8374;77.1107
B-4 Pocket 6 Narela;28.833245;77.108566
Tihar Jail;28.6192;77.104417
Beriwala Bagh;28.631183;77.112217
Dwarka Flyover Palam Village;28.583816;77.091433
Nanak Piyau / DTC Colony;28.69105;77.1927833333333
Hansraj College;28.6793;77.2084
Hansraj College / Malka Ganj;28.6785;77.2088
Shri Ram Institute;28.681252;77.212361
Delhi University;28.688417;77.214833
Social works school;28.6935;77.2173
Surya Nagar;28.666383000000003;77.321567
NTPC;28.5074;77.3002
Gandhi Vihar Crossing;28.72105;77.218429
Wazirabad Crossing GT Road;28.710499;77.227319
Hargovind Enclave;28.645667;77.300467
Jagriti Enclave;28.6528;77.3077
Surya Niketan;28.655733;77.310317
D Block Surajmal Vihar;28.65995;77.30825
Vivek Vihar Ram Mandir;28.66801;77.32006
T Point Narela Road;28.804871;77.111149
Minda Farm;28.79573;77.11046999999998
Surakh Pur Village;28.627061;76.944261
CRPF Jharoda Crossing;28.62027;76.95982
Saraswati Enclave;28.61791;76.96495999999998
A Block Gopal Nagar;28.61729;76.96734000000002
Gopal Nagar;28.61571;76.97525
Punjabi Bagh Terminal;28.66735;77.13731700000002
Pant Nagar;28.583567;77.2406
Nehru Place Apartments;28.5439;77.2461
South Park Appartments CR Park;28.5411;77.24915
Desh Bandhu Gupta College;28.539117;77.253733
Rampuri Gali No-13;28.5351;77.2592
Hiranki Village;28.79891;77.179345
Kushak Pur Village;28.803789;77.177654
Mohammad Pur Gaon;28.80759500000001;77.176467
Pochhan Pur Village Crossing;28.559586;77.038723
Dwarka Sec-23B Crossing;28.564352000000003;77.039366
Dwarka Sec-23 Crossing;28.566703000000004;77.040204
Loknayak Puram;28.66102;77.01195
Raja Garden (Ring Road);28.651028000000004;77.125023
Ashok Vihar Water Tank;28.68795900000001;77.17524
Ashok Vihar Pocket 3;28.686828;77.177902
Laxmi Bai College;28.684726;77.182179
Bharat Nagar Crossing / Sri Nagar Colony;28.681498;77.184961
Pushpa Bhawan;28.52842;77.23192
Dauralla Village;28.510833;76.895533
Lodhi Hotel;28.5919;77.2402
DTC Rajghat Depot;28.640467;77.25775
Rohini Sec-15;28.737415;77.130282
Hanuman Mandir / Shivaji Stadium;28.630267;77.21413299999998
Gurudwara Bangla Sahib;28.628133;77.2094
Gandhi Vihar Crossing;28.720951;77.218478
Anubhav Apartment;28.7223;77.132817
Goodwill Apartment;28.721;77.13465
Prashant Vihar F-Block;28.718833;77.13875
Yamuna Vihar Cluster Depot;28.6986;77.271699
Avantika Crossing;28.6989;77.0968
RohiniSec-1 Avantika;28.70300000000001;77.0998
Rohini Sec-3/4 Xing;28.7063;77.1028
Rohini Sec 3/4/5/6 Xing (Vishram Chowk);28.7092;77.1054
Rithala Village;28.717233;77.1014
Rithala Crossing;28.7119;77.1078
Rohini Sec 5 (Chhotu Ram Park);28.713819;77.109531
Dwarka Sec 21 Crossing Bharthal Chowk;28.554712;77.050589
Bharat Nagar Crossing;28.681597;77.184534
Laxmi Bai College;28.684522;77.18204
Ashok Vihar Pocket 3;28.686745;77.177594
KD Block Ashok Vihar;28.69125;77.17595
Deep Market Ashok Vihar;28.69345;77.173233
Ashok Vihar B Block;28.695926;77.17065500000002
Wazir Pur Industrial Area/ Ashok Vihar Crossing;28.702285;77.166857
Sir Ganga Ram Hospital;28.639119;77.188024
Janki Devi College;28.641629;77.1898
B Block Prashant Vihar;28.710744;77.13302
Jhuljhuli Xing;28.532;76.9073
JhulJhuli Village;28.534786;76.90419200000002
Sarang Pur Village;28.542685;76.888888
MMTC;28.534567;77.196836
PTS;28.532862;77.19590699999998
Saket M Block;28.52845300000001;77.21518499999998
Saket Terminal;28.52287;77.216678
Saket J Block;28.519486;77.215852
Saket Crossing;28.5179;77.21628299999998
Asian Market;28.5169;77.2208
DIPSAR College of Pharmacy;28.5161;77.22485
Samaspur Jagir Village;28.615767;77.28546700000003
Sunehari Pulla Depot / JawaharlalNehru Stadium Terminal;28.5901157;77.2334405
NHW-24 Xing (Gazipur Xing);28.630333;77.316283
Royal Garden Hiran Kudna Village;28.679822;76.99935500000002
Hiran Kudna Village;28.673219;76.998531
Hiran Kudna Shiv Mandir;28.672019;76.996401
Hiran Kudna Village;28.671147;76.99799499999997
Air Force Camp Hiran Kudna Village;28.663603;76.995195
Neelwal Crossing;28.648877;76.99064399999997
Dichau Chowk;28.617384;76.983711
RK Puram Sec-12(Sangam Cinema);28.5736;77.1735
C-8 Keshav Puram;28.689131;77.159525
C-4 Keshav Puram;28.690117;77.155283
C-2 Keshav Puram;28.687474;77.15408199999997
C-1 Keshav Puram;28.683117;77.1545
Jai Mata Market Tri Nagar Terminal;28.681483;77.15548299999998
Baba Ramdev Mandir;28.653416666666693;77.1091333333333
B-3 Andh Vidyalaya;28.656483;77.108767
Raghubir Nagar N Block;28.65936667;77.11245
Raghubir Nagar Gurudwara A Block;28.65535;77.11358299999998
Tagore Garden D Block;28.652783000000003;77.111967
Rohini Sec 35;28.757463;77.066964
North Avenue;28.621227;77.19981700000002
DDA Booster Pump Station;28.57151;77.052707
Dwarka Sec 19-20 Crossing;28.57635800000001;77.056799
Punjabi Bagh More;28.668504;77.135885
Punjabi Bagh Market;28.670065;77.132913
West Enclave;28.670477;77.129549
West Avenue Road;28.670353;77.128561
Syndicate Bank;28.668247;77.12824499999998
Punjabi Bagh Club;28.665994;77.127016
Punjabi Bagh Extension;28.666462;77.12314
Paschim Puri;28.667105;77.115904
Paschim Puri Road No 29;28.668163;77.112229
Paschim Vihar Pocket BG1;28.67072000000001;77.11267600000002
Paschim Vihar A3;28.66951;77.106186
Paschim Vihar Water Tank;28.668640000000003;77.099413
Khichdipur;28.62463300000001;77.3095
Mahipal Pur Village;28.545667;77.123083
Rajokari Crossing;28.522767;77.098683
Ibrahimpur Village;28.775217;77.1774
Natthupura Crossing;28.774658;77.173913
Kushak Village 1;28.774779;77.165118
Kadipur Village;28.773711;77.163186
Kadipur Colony;28.772229;77.158175
Delhi Jal Board;28.772356;77.14970100000002
Nangli Poona;28.771965;77.144035
L Block Gurudwara Kalkaji;28.54004;77.258381
Desh Bandhu College;28.54125800000001;77.255656
Kalkaji B-Block;28.5435;77.2515
Mangolpuri S Block;28.692933;77.08193299999998
Mangolpuri K Block (Sanjay Gandhi Hospital);28.694728;77.081911
Mangol Puri J Block;28.697888;77.083427
DPS / Police Station Nizamuddin (Lodhi Road);28.593133;77.241917
Govt Press Kali Mandir;28.636592;77.22523199999998
DDU Marg Railway Colony;28.634426;77.228952
Govt Sr Sec School DDU Marg;28.632829;77.231727
Mata Sundari Mor Woman Court DDU Marg;28.631375;77.23420300000002
Bal Bhawan DDU Marg;28.629258;77.237815
ISBT Anand Vihar Terminal;28.647117;77.314883
Ramjas College / Mourice Nagar 2;28.686855;77.206775
NDPO (Kharak Singh Marg);28.626081;77.204986
Dr RML Hospital (Kharak Singh Marg);28.62452;77.201435
Rohini Sec-16 Pocket-I;28.739344;77.123879
District Park Sec-16 Rohini;28.737987;77.125928
D2 Rohini Sec 15;28.73493400000001;77.13284300000002
Manav Chowk;28.732126;77.134485
Rohini Sec 15;28.730393;77.132959
Alok Kunj;28.727686;77.130562
Andrews Ganj Shiv Mandir / Ansal Plaza;28.56533300000001;77.22466700000003
Ayurvigyan Nagar;28.5604;77.2214
Anandlok;28.5582;77.2184
Kalma Nehru College;28.5564;77.2158
Jija Bai Udyogic Sansthan;28.5551;77.2143
Khel Gaon / Siri Fort Road;28.5507;77.210817
Shahpur Jat;28.5482;77.21
Panchsheel Club;28.546;77.2093
Savitri Cinema (E Block Gurudwara);28.54021;77.24022
M Block Greater Kailash- II;28.534913;77.243555
Don Bosco School;28.528046000000003;77.247943
Narmada Apartments;28.527;77.252016
Alaknanda Apartments;28.525582;77.253435
Tara Apartments Terminal;28.523883;77.2552
Balaji Satsang Bhawan;28.719939;77.079593
Poothkalan More;28.720987;77.07811600000002
Police Station Begumpur;28.72244;77.07141800000002
Naraina Vihar;28.625783;77.134233
Rajouri Garden Market;28.64528300000001;77.12688299999998
Khayala Colony Terminal;28.65220200000001;77.095739
Chand Nagar;28.645206;77.099338
Khayala More/ Subhash Nagar Crossing;28.642984;77.10738
Punjab Kesari;28.695873;77.155474
Ghuman Hera Crossing;28.52758;76.951074
Kanya Sarvodya School Shikar Pur;28.523886;76.955753
Dichau Chowk;28.61755;76.983604
Shiv Enclave Dichau;28.623999;76.98455600000001
Dichau Village;28.639866;76.984045
Shaheed Bhagat Singh Colony Karawal Nagar;28.732967;77.26025
Sabhapur Crossing;28.729133;77.2597
Titiksha Public School;28.72505;77.259117
Delhi Police Training School;28.72145;77.258583
CRPF Camp;28.716733;77.25785
Bihari Pur Gaon;28.713817;77.2575
Khajuri School;28.7114;77.25715
Bal Bhawan DDU Marg;28.629071000000003;77.237739
Mata Sundari Mor Woman Court DDU Marg;28.631236;77.233965
Govt Sr Sec School DDU Marg;28.632654;77.231545
DDU Marg Railway Colony;28.634285;77.228675
Govt Press Kali Mandir;28.636308000000003;77.22515600000001
Lado Sarai Crossing;28.523333;77.19103299999998
Lado Sarai;28.5226;77.193533
Dhaula Peer Lado Sarai;28.522031;77.19850699999998
Saidul-A-Jab / Saket Metro Station;28.52075300000001;77.20203000000002
Maidan Garhi Crossing (SDM Court);28.51955;77.2078
Old Delhi Railway Station (Fatehpuri);28.66035;77.224933
Maruti;28.5217;77.2937
Yojana Vihar/ Yamuna Sports Complex;28.664892;77.314944
Chauhan Patti (Terminal);28.754859000000003;77.243323
Sabhapur More;28.75015;77.243933
Annpurna Mandir;28.7424;77.2467
Check Post;28.73905;77.247483
Pusta No 5 Sonia Vihar;28.734467;77.24668299999998
Sonia Vihar;28.7324;77.246317
Gatta Factory Sonia Vihar;28.72945;77.24565
Pusta No 3 Sonia Vihar;28.7256;77.244833
Pusta No 2 Sonia Vihar;28.721467;77.243933
Pusta No 1 Sonia Vihar;28.718883;77.24335
Gurudwara Nanak Sar;28.7092;77.240217
Wazirabad Crossing;28.711333000000003;77.228533
Pandwala Khurd;28.562281;76.967398
Kanya Sarvodya School Shikar Pur;28.523752;76.955578
Ghuman Hera Crossing;28.52773;76.950916
Naraina Vihar;28.625783;77.134167
Jal Vihar Terminal;28.578443;77.245874
Delhi Jal Board Lajpat Nagar;28.57095;77.2466
Kalkaji Extension Pocket A-13;28.527083;77.266983
Raj Nagar;28.569617;77.20145
Dwarka Sec 21 Crossing Bharthal Chowk;28.554724;77.05103100000002
B Block Mangol Puri;28.690217;77.09518299999998
E Block Mangol Puri;28.695467;77.095333
PS Mangol Puri;28.6965;77.091882
C Block Mangol Puri;28.692367;77.0906
Chhath Park Mangol Puri;28.692415000000004;77.086722
Q Block Mangol Puri Terminal;28.687978;77.091856
Shaheen Bagh Thokar No 6;28.55238300000001;77.3
Chandan Market Greater Kailash- II;28.531605;77.245826
S Block Greater Kailash- II;28.52895800000001;77.245044
Bamnoli More;28.542449;77.02999100000002
Vishwa Vidyalaya Metro Station;28.695084;77.215315
NHW 8;28.569183;77.1326
Vasant Vihar Poorvi Marg;28.5613;77.169
RS Satsang;28.644636;77.180918
Prasad Nagar;28.6476;77.1819
Kikar Wala Chowk;28.653118;77.185641
Shiv Murti;28.536033000000003;77.1119
Choona Factory;28.772166;77.154531
Kotla Vihar Phase I;28.651233;77.0302
East Park Road;28.6508;77.1973
Akbar Bhawan;28.586;77.1911
Railway Museum;28.5872;77.1856
Moti Bagh 1;28.5804;77.1802
Radisson BLU Hotel;28.596067;77.037467
Shivani Apartments/ Kunj Vihar Sector-12 Dwarka;28.594217;77.03586700000002
Sector 17/18 More Dwarka;28.59345;77.03326700000002
Bodhik Sampda Bhawan;28.597833;77.026167
National Law University Delhi;28.598367;77.023583
Dwarka Sec 16C/GGS IP University;28.592878;77.022964
Geeta Colony Road Crossing;28.6512;77.2525
Defence Colony;28.57435;77.228817
Azad Market;28.6647;77.2084
Akbar Road;28.6106;77.2261
Khayala More/ Subhash Nagar Crossing;28.643167;77.106983
Chand Nagar;28.64522100000001;77.09915600000002
Chaukhandi;28.64706;77.09563
Delhi Vidhan Sabha;28.6878;77.2214
Corporation Bank;28.575478000000004;76.866722
Issapur School;28.576290000000004;76.867097
Choudhary Mohalla;28.577346;76.865723
Issapur Village Temple;28.577151;76.863766
Zunk Market;28.6171;77.1108
Bakkargarh Village;28.594906;76.877453
Bakkargarh Border;28.597217;76.870432
Lalita Park;28.632;77.27065
Ramesh Park;28.635617;77.26965
Bank Enclave;28.639067;77.2693
St. Lawrence School;28.6524;77.269317
Geeta Colony Block 5;28.653217;77.271333
Geeta Colony;28.6551;77.273567
Jheel Terminal;28.658591;77.272188
Police Station Begumpur;28.723041;77.071322
Poothkalan More;28.721245;77.078135
Balaji Satsang Bhawan;28.719969;77.079934
Dwarka Sec 16C/GGS IP University;28.59277100000001;77.022735
National Law University Delhi;28.598545;77.02257900000002
Bodhik Sampda Bhawan;28.598033;77.02596700000002
Sector 17/18 More Dwarka;28.593583;77.033283
Shivani Apartments/ Kunj Vihar Sector-12 Dwarka;28.594117;77.035617
Radisson BLU Hotel;28.596183;77.03735
Moti Bagh 1;28.58;77.1786
Moti Bagh 1;28.5812;77.1815
Railway Museum;28.587;77.1853
Akbar Bhawan;28.5863;77.1908
Palika Kendra;28.62875;77.216567
Khanpur Village;28.5137;77.2349
Saket J Block;28.51973;77.215675
Saket Terminal;28.522809;77.21640699999998
Saket M Block;28.52821500000001;77.214988
PTS;28.531233;77.196833
RK Puram Sec 9;28.575599;77.17228100000001
Chaukhandi;28.647040000000004;77.09581999999997
Avtar Enclave;28.67728300000001;77.111967
Sabji Mandi Azadpur;28.7143666666667;77.1722
Madanpur Khadar Village;28.53245900000001;77.296825
Taimur Nagar;28.5726;77.2659
Holy Family Hospital;28.5604;77.273
Sukh Dev Vihar;28.5586;77.273
Sheikh Sarai More;28.5328;77.2306
T.B. Hospital;28.5284;77.1901
Radhu Palace;28.63644600000001;77.28546
East Guru Angad Nagar;28.64115;77.282733
Khureji Khas;28.64655;77.279067
Rashid Market;28.64938900000001;77.278902
Shivpuri Colony;28.651139;77.278247
Pandit Park Geeta Colony;28.654883;77.276617
Ramleela Ground Geeta Colony;28.65448300000001;77.274867
Daraula Border;28.5078;76.8973
Balmiki Gandhi Ashram;28.705124;77.205126
TB Hospital;28.700315000000003;77.205157
Laxmi Bai Nagar;28.57965;77.20485
Enquiry Office Pilanji Village;28.579717;77.19955
Police Station Sarojini Nagar;28.575489;77.199081
AB Block Sarojini Nagar;28.57125;77.199283
Ambedkar Nagar Sec- 5 (T);28.52278;77.23868
Virat Cinema Crossing;28.52375;77.23783
C R Park;28.54063;77.24537
C R Park Market 1;28.53997;77.24865
C R Park Market 2;28.537903000000004;77.252411
Desh Bandhu Apartments;28.537472;77.257046
Nehru Place Crossing / Paras Cinema;28.5453;77.2505
Madanpur Khadar;28.532333;77.296417
Kewal Park;28.7138;77.1799
Mukundpur;28.725045;77.18248299999998
Kirbi Place;28.604867;77.12825
Baba Bishamber Dass Ashram;28.6087;77.2783
Supreme Court;28.623917;77.24095
Desh Bandhu Apartments;28.537381;77.2566
C R Park Market II;28.537467;77.25268299999998
C R Park Market 1;28.5399;77.24856
C R Park;28.54051;77.24533000000002
Savitri Cinema;28.54263;77.24255
Virat Cinema Crossing;28.52421;77.23775
Ambedkar Nagar Sec- 5 (T);28.52277;77.23904
Neelwal Village 2;28.664209000000003;76.981289
S Block Mangol Puri;28.692667;77.082583
Chhath Park Mangol Puri;28.69258300000001;77.086783
C Block Mangol Puri;28.69248300000001;77.09145
PS Mangol Puri;28.696733;77.092067
E Block Mangol Puri;28.695733;77.0955
Chhawla Village;28.565867;77.003446
Mukharji Nagar Tank;28.7103;77.2111
Bhai Parmanand Colony;28.7103;77.2086
DDA Flats Lado Sarai;28.529778000000004;77.192226
Lodhi Estate Xing;28.590633;77.2247
New Usmanpur pusta no-1;28.6809;77.256
B Block Mangolpuri;28.6891833333333;77.0954833333333
Nangloi;28.681803;77.06763199999997
Ranhola Extension;28.6584;77.04395
Kotla Vihar Phase I;28.650935;77.03028
TilangPur Kotla;28.649406;77.02723399999998
Chanchal Park;28.646241;77.021823
Baprola School;28.63835;77.00796700000002
J L Nehru Stadium;28.583;77.2302
Prithvi Raj Road;28.593481;77.214833
IIT Gate;28.542778;77.200665
Mothers International School;28.54002;77.19939000000002
Adhchini Village;28.537676;77.198299
PWD Office / Aruna Nagar Ring Road;28.7026;77.2277
Majnu Ka Tila Outer Ring Road;28.69765;77.22740999999998
Majnu Ka Tila;28.69666;77.225527
Purana Chandrawal;28.694436;77.222944
Pochhan Pur Village Crossing;28.55919;77.038894
East Punjabi Bagh;28.6712;77.1392
Palika Kendra;28.628567;77.21678299999998
Bharat Petrolium (Dwarka Link Road);28.545087;77.060734
Govt Boys Sr Sec School (Shahbad);28.554236;77.06949
Tata Motors Gali No 6;28.55352;77.07274100000002
Mother Dairy Gali No 4;28.555869;77.075644
Shahbad Mohammadpur Village;28.559505;77.071267
Summervilla School / Dallupura Village;28.603618;77.319466
Satyam/Doctors Apartments;28.59875;77.31858299999998
Highland Apartments;28.599297;77.32154399999997
Multi Gym;28.601383;77.325067
Hanuman Mandir Rohini Sec 24;28.722883000000003;77.087733
Mangol Puri Y Block;28.702709;77.088284
Nazafgarh Dhansa More;28.612021;76.978565
Mata Mandir New Friends Colony ;28.5667;77.2624
Ashram Chowk ;28.57123300000001;77.259017
Varishth Nagrik Sewa Sadan Lampur;28.852643;77.061604
ISBT Nityanand Marg;28.668342;77.225091
Surya Nagar;28.6668;77.3217
Kondali Old;28.612978;77.322856
Air Force Camp Hiran Kudna Village ;28.663541;76.995028
Hiran Kudna Village ;28.671192;76.997925
Hiran Kudna Shiv Mandir ;28.672003000000004;76.996318
Hiran Kudna Village ;28.673279;76.99847700000002
Royal Garden Hiran Kudna Village ;28.680564;76.999447
Ramdev Chowk Narela Terminal;28.85794967;77.09417879
Budh Vihar;28.704333;77.086917
Mayapuri Depot;28.63685;77.12835
Hyatt Hotel;28.5702;77.1857
Varishth Nagrik Sewa Sadan Lampur;28.852751;77.06168199999998
ITO;28.628207;77.245335
Kendriya Terminal (Church Road) ;28.617513;77.203683
Shaheed Park (Bhagat Singh Terminal);28.6351;77.241217
Zoo;28.608422;77.240216
Uttam Nagar Terminal ;28.625329;77.066948
Arjun Park;28.618083;77.013083
Nangli Sakrawati Crossing;28.616344;77.007924
D Block Janak Puri (Pankha Road);28.607682;77.104129
Seelam Pur Petrol pump;28.672117;77.27346700000002
Ambedkar Nagar Terminal / DIPSAR ;28.51610100000001;77.223607
Mahipal Pur Crossing ;28.54576500000001;77.12325
Sunder Nagar ;28.6022;77.24041700000002
ISBT Ring Road;28.671355;77.231125
Khajuri;28.704817;77.256617
Bhajan Pura;28.70355;77.263367
Satya Vihar / Chanchal Park;28.6463;77.021333
BrahmPuri Colony;28.652383;77.0325
Rishal Garden;28.6619;77.048783
ShivRam Park;28.667833;77.055183
Narain DharamKanta;28.670883;77.05775
Nangli Dairy;28.619772;77.017944
Dabri Crossing;28.61195;77.086033
Mother Dairy Gali No 4;28.555893;77.075783
Tata Motors Gali No 6;28.55338;77.072903
Govt Boys Sr Sec School (Shahbad);28.554087;77.068577
Bharat Petrolium (Dwarka Link Road);28.545552;77.061073
